userId,movieId,rating,timestamp
15,6203,3.0,1046209705
15,6333,3.0,1052896685
15,6377,1.0,1061496771
15,6537,2.5,1058249457
15,6975,4.0,1093028559
15,6989,2.5,1348976559
15,7010,3.5,1465954687
15,7325,0.5,1416119755
15,8528,1.0,1122576284
15,8581,2.5,1361078268
15,8622,3.5,1163876408
15,26152,4.0,1134521251
15,27020,2.5,1240203954
15,30749,2.0,1120208607
15,34319,1.0,1316395893
15,34334,1.5,1367765144
15,37741,2.5,1425876066
15,44199,4.0,1222575879
15,44761,1.5,1357109999
15,48043,0.5,1416119898
15,49272,4.0,1222578063
15,52604,2.0,1443384826
15,55820,2.0,1338698362
15,56782,1.0,1416119686
15,60072,1.0,1316396154
15,62374,3.5,1367764780
15,68319,2.0,1316396161
15,69306,2.0,1389440855
15,70293,3.5,1261945002
15,70697,2.5,1374637773
15,73344,3.5,1316395633
15,78469,3.0,1316395983
15,79132,5.0,1316395554
15,86332,1.0,1316395573
15,90647,3.0,1374637765
15,91529,3.0,1345350956
15,95167,1.0,1345350959
15,96610,1.5,1374637996
15,96737,2.5,1458506349
15,100517,3.0,1381534422
15,104726,3.0,1381534394
15,106916,1.5,1416120141
15,106920,4.5,1416119571
15,109374,1.0,1416119568
15,122892,3.0,1443384000
15,127136,1.0,1443385387
15,129937,1.5,1443384322
15,130490,0.5,1465794100
15,139385,2.5,1458505973
15,139644,3.0,1458505986
15,143385,2.5,1458506017
17,527,4.0,1127469434
17,590,3.0,1127469416
17,858,5.0,1127469000
17,923,4.5,1127469756
17,942,3.5,1127470622
17,1092,4.0,1127469973
17,1095,2.0,1127471148
17,1210,3.5,1127473503
17,1212,5.0,1127468800
17,1218,4.0,1127474633
17,1240,3.0,1127474779
17,2011,4.0,1127469773
17,2117,4.5,1127474890
17,2672,3.5,1127473623
17,3504,3.5,1127470537
17,5015,4.0,1127473564
17,5054,4.0,1127475207
17,5388,4.0,1127473818
17,5502,0.5,1127470299
17,5669,4.5,1127470238
17,6322,2.0,1127475308
17,6323,2.0,1127473829
17,6757,4.0,1127473461
17,6975,3.5,1127475055
17,7700,5.0,1127469051
17,7981,5.0,1127470503
17,8600,4.0,1127472266
17,8620,3.5,1127471100
17,8622,3.0,1127473138
17,31952,4.5,1127474893
19,3,3.0,855194718
19,34,4.0,855191622
19,64,2.0,855193770
19,95,3.0,855190091
19,101,3.0,855190531
19,125,3.0,855191429
19,160,4.0,855194718
19,162,5.0,855191226
19,206,3.0,855192120
19,249,3.0,855193530
19,276,1.0,855194605
19,369,3.0,855192636
19,481,1.0,855192308
19,494,3.0,855190128
19,500,3.0,855194264
19,504,3.0,855193845
19,509,4.0,855194216
19,515,5.0,855193012
19,522,3.0,855193301
19,527,4.0,855191478
19,535,4.0,855191324
19,580,1.0,855194052
19,590,3.0,855191289
19,599,4.0,855192636
19,663,4.0,855190349
19,784,3.0,855190167
19,858,5.0,855191478
19,915,4.0,855192740
19,923,5.0,855191517
19,966,4.0,855194498
19,1073,4.0,855190128
19,1092,1.0,855192773
19,1095,5.0,855192001
19,1208,5.0,855191478
19,1210,4.0,855191882
19,1212,4.0,855191740
19,1217,5.0,855192090
19,1218,4.0,855192385
19,1219,5.0,855191517
19,1225,5.0,855191846
19,1240,4.0,855191383
19,1250,4.0,855191882
19,1274,4.0,855192636
19,1299,4.0,855192308
19,1339,3.0,855192773
19,1342,3.0,855193358
19,1345,4.0,855192605
19,1354,5.0,855190606
23,34,3.5,1166728173
23,509,4.5,1148672198
23,527,3.5,1148729022
23,532,3.5,1148720627
23,535,4.5,1166036040
23,590,2.5,1148728787
23,858,5.0,1148670263
23,899,4.5,1148671949
23,923,5.0,1148669082
23,942,4.0,1148669571
23,948,3.5,1148721097
23,1172,5.0,1148670101
23,1208,5.0,1148670275
23,1210,4.0,1148670888
23,1212,3.5,1148671412
23,1217,4.5,1148672270
23,1218,3.5,1148672325
23,1219,5.0,1148669822
23,1225,4.5,1148671816
23,1240,3.5,1148730410
23,1250,4.0,1148671782
23,1305,4.5,1148670953
23,1354,4.5,1148669286
23,1515,3.0,1148720919
23,1873,3.0,1148730178
23,1945,4.5,1148672322
23,1952,4.0,1148673306
23,1953,3.0,1148671908
23,2011,4.0,1148729668
23,2183,3.5,1148672500
23,2501,4.0,1148669215
23,2724,2.0,1148669714
23,2739,4.0,1148729011
23,2746,2.0,1149867815
23,2805,2.5,1148669200
23,2953,3.5,1148669191
23,2987,3.5,1149868562
23,3168,4.0,1148672142
23,3310,5.0,1148671686
23,3371,3.5,1148728891
23,3504,3.0,1148669173
23,3681,3.5,1148669165
23,4282,2.0,1148670035
23,4979,4.0,1148672064
23,5015,3.5,1148671310
23,5147,4.0,1148721046
23,5388,3.5,1148730375
23,5502,4.0,1166728165
23,5633,4.5,1148670377
23,5669,4.0,1148729681
23,6323,3.5,1149868589
23,6333,3.5,1148673429
23,6377,3.5,1148670511
23,6537,3.0,1148730486
23,6975,4.5,1149868005
23,8019,3.5,1148728467
23,25753,3.5,1148730109
23,30749,4.5,1148670456
23,31658,3.5,1148728505
23,32892,4.0,1166035981
23,33162,2.5,1148673735
23,34326,4.0,1148673587
23,37741,4.0,1148670454
30,34,4.0,1039067883
30,162,1.0,945113597
30,317,4.0,945277330
30,369,3.0,945277422
30,500,4.0,945277277
30,509,5.0,945122648
30,515,5.0,945114031
30,527,5.0,945121654
30,532,2.0,945277742
30,535,4.0,945115684
30,556,4.0,945113656
30,590,5.0,945115727
30,858,5.0,945113250
30,869,2.0,960819972
30,899,4.0,945280609
30,923,5.0,945123035
30,1073,3.0,945295466
30,1092,4.0,948141124
30,1095,5.0,945113694
30,1181,4.0,968786007
30,1208,5.0,945123246
30,1210,4.0,945294508
30,1212,3.0,951007847
30,1219,4.0,952884971
30,1225,5.0,948166414
30,1240,4.0,945116137
30,1250,5.0,945123210
30,1339,4.0,945121560
30,1345,3.0,945115456
30,1346,4.0,945295052
30,1598,4.0,945277971
30,1624,4.0,948140224
30,1711,5.0,945277361
30,1783,4.0,994439516
30,1785,4.0,986008828
30,1873,5.0,945122010
30,1945,4.0,945114192
30,1952,4.0,948167081
30,1953,4.0,952885034
30,1968,4.0,945294381
30,2011,4.0,945294811
30,2024,1.0,945115480
30,2065,5.0,945294381
30,2117,3.0,945294641
30,2146,4.0,945295052
30,2183,4.0,952743252
30,2252,4.0,951009217
30,2259,3.0,948165999
30,2352,4.0,948070285
30,2376,4.0,945295052
30,2427,1.0,945116330
30,2605,4.0,945118833
30,2642,1.0,945295156
30,2739,5.0,948166619
30,2746,4.0,948141418
30,2804,4.0,945117941
30,2805,4.0,947306097
30,2881,4.0,945118754
30,2942,3.0,945295052
30,2987,5.0,945294641
30,3101,5.0,945115727
30,3185,3.0,950389052
30,3198,5.0,948070040
30,3269,3.0,951009046
30,3334,4.0,960918606
30,3362,5.0,952742834
30,3426,4.0,954816853
30,3428,4.0,952744582
30,3499,4.0,960818935
30,3504,4.0,954814782
30,3506,3.0,960918218
30,3537,4.0,957566237
30,3701,3.0,960917657
30,3713,5.0,960818373
30,3724,4.0,960918160
30,3734,4.0,960917609
30,4410,4.0,1039066447
30,4486,4.0,994457417
30,4557,5.0,994457057
30,4608,4.0,994458546
30,4643,4.0,996939545
30,4710,4.0,996950542
30,4832,3.0,1002769561
30,4835,5.0,1002769561
30,4889,4.0,1006148969
30,4941,2.0,1006492955
30,4979,4.0,1012097954
30,5015,4.0,1015738983
30,5064,5.0,1012169711
30,5122,4.0,1014004783
30,5247,3.0,1015205474
30,5250,4.0,1015205474
30,5334,4.0,1019363168
30,5359,4.0,1020056711
30,5364,4.0,1060013900
30,5382,2.0,1021348305
30,5388,4.0,1022478671
30,5452,2.0,1024891677
30,5502,3.0,1046105730
30,5696,4.0,1033880299
30,5732,4.0,1033880263
30,5773,3.0,1035175594
30,5945,4.0,1046106724
30,6103,2.0,1043687080
30,6237,4.0,1055798009
30,6419,5.0,1055788249
48,34,3.0,1322169717
48,527,4.5,1305604773
48,673,3.0,1322170930
48,784,2.5,1419495810
48,858,4.0,1367729182
48,1240,3.5,1410971787
48,1274,3.5,1318721485
48,2006,3.0,1322170564
48,2987,3.5,1318835841
48,5502,3.5,1322167764
48,5669,4.0,1318694896
48,5690,4.5,1305605593
48,6377,4.0,1317413795
48,7382,3.0,1368060971
48,27838,3.0,1367794617
48,27878,4.0,1316537666
48,31658,4.5,1316416643
48,48043,3.5,1322167725
48,50601,4.0,1305605741
48,56069,2.5,1414561470
48,56095,3.0,1322967502
48,56782,3.5,1319747076
48,57274,3.5,1405916134
48,58299,3.5,1319746873
48,62999,3.5,1322167367
48,65261,3.5,1316539661
48,67197,3.5,1322167931
48,70159,4.0,1319746947
48,71520,3.5,1305603492
48,72104,3.0,1414850946
48,73268,3.0,1305603556
48,79132,4.0,1305604858
48,83132,3.5,1368499219
48,86332,3.5,1317277357
48,89837,2.5,1414849679
48,90647,3.5,1368249365
48,91529,3.5,1371530093
48,95167,5.0,1368499305
48,95858,4.0,1412494161
48,96610,3.0,1371530088
48,96737,4.0,1356760430
48,106002,2.5,1412554038
48,110655,2.5,1412553003
56,101,4.0,1467007782
56,160,2.0,1467004905
56,527,4.0,1467002940
56,673,2.0,1467005800
56,923,4.0,1467005564
56,942,2.0,1470351101
56,1073,4.0,1467005708
56,1095,4.0,1467004984
56,1172,2.0,1470350810
56,1208,4.0,1467005413
56,1210,2.0,1467005230
56,1225,5.0,1467003994
56,1240,2.0,1467006386
56,1250,4.0,1467004757
56,1952,2.0,1470350857
56,1953,4.0,1467008994
56,1968,5.0,1467003201
56,2006,4.0,1467094778
56,2011,2.0,1470352143
56,2042,2.0,1470350841
56,2060,4.0,1467092609
56,2746,5.0,1467003490
56,2804,4.0,1467007025
56,2953,4.0,1467004973
56,3504,4.0,1467008829
56,6377,4.0,1467005252
56,8528,2.0,1470350829
56,44199,2.0,1467005523
56,49272,5.0,1467005267
56,54256,5.0,1467004082
56,55820,5.0,1471306371
56,56782,5.0,1467003185
56,57532,1.0,1467095936
56,60756,4.0,1467005703
56,65188,5.0,1467092809
56,69306,2.0,1470350866
56,70293,4.0,1467003364
56,79132,5.0,1467002965
56,79592,4.0,1467004374
56,83976,4.0,1467004653
56,87522,1.0,1473791535
56,89759,4.0,1467003383
56,91529,2.0,1470350873
56,95441,2.0,1470350788
56,96829,5.0,1467003292
56,103141,4.0,1470350830
56,106916,2.0,1470351005
56,106920,5.0,1467003149
56,113064,4.0,1469228067
56,113862,4.0,1473791593
56,139385,4.0,1467005204
73,15,2.5,1255593501
73,34,2.5,1255606447
73,65,2.0,1255587668
73,101,3.5,1312496282
73,160,3.0,1255506790
73,233,4.0,1406171065
73,256,2.5,1369513505
73,481,3.5,1255507407
73,500,3.5,1272354528
73,522,3.0,1255850852
73,527,5.0,1255844407
73,590,4.5,1255594321
73,673,3.0,1255506758
73,708,2.5,1256018210
73,784,1.0,1255591836
73,858,5.0,1255584436
73,1032,3.0,1255595609
73,1208,5.0,1255844483
73,1210,5.0,1255508757
73,1218,4.5,1339744073
73,1225,3.0,1255608634
73,1240,4.5,1255596621
73,1274,4.5,1302152229
73,1299,3.5,1267705570
73,1339,3.0,1255500860
73,1342,3.0,1348567962
73,1345,4.0,1255593958
73,1515,3.0,1255843935
73,1681,1.5,1255507319
73,1779,3.0,1257239744
73,1785,3.5,1369514567
73,1826,1.0,1255588837
73,1953,3.5,1272355372
73,1968,4.5,1331019382
73,1974,3.5,1255845278
73,2006,3.0,1437103998
73,2011,4.0,1255502841
73,2060,2.5,1304411648
73,2087,3.5,1255844937
73,2123,4.0,1406171334
73,2164,1.0,1255589018
73,2252,4.0,1337593722
73,2422,3.0,1427170376
73,2427,4.0,1315969124
73,2429,2.0,1255593663
73,2460,3.0,1441522359
73,2605,2.0,1256030461
73,2717,3.0,1282545112
73,2724,2.5,1304412607
73,2746,3.0,1259325836
73,2804,4.0,1255588083
73,2921,4.0,1470985538
73,2953,2.5,1255849720
73,2987,3.5,1255607717
73,3070,3.0,1337594327
73,3101,3.5,1256018249
73,3146,2.0,1255743364
73,3213,4.5,1281668156
73,3362,4.0,1255596921
73,3426,3.5,1255742725
73,3438,3.5,1255592969
73,3499,4.0,1320810452
73,3555,2.0,1255594378
73,3593,0.5,1255588769
73,3681,4.5,1470896634
73,3728,4.0,1418461988
73,3961,3.0,1255742998
73,4105,4.0,1268808234
73,4351,4.0,1429168542
73,4388,2.0,1255596203
73,4467,4.5,1427168121
73,4643,2.5,1255742990
73,4697,3.5,1448953270
73,4915,3.5,1331374381
73,4979,4.0,1398567966
73,5064,4.0,1264835164
73,5388,3.0,1255591889
73,5452,1.0,1256030597
73,5502,2.5,1255609142
73,5669,4.0,1255584902
73,5690,4.0,1311653407
73,6155,3.0,1411355691
73,6156,3.5,1369513550
73,6323,4.5,1315969183
73,6333,3.5,1417081916
73,6377,4.0,1255584888
73,6537,2.0,1255503487
73,6559,4.0,1337594385
73,6664,3.0,1337594381
73,6731,4.0,1471332878
73,6887,3.5,1369514741
73,7325,2.5,1255596889
73,7701,1.5,1256559095
73,7976,4.0,1273217198
73,8528,3.0,1255596174
73,8622,3.5,1255742327
73,25962,4.0,1255851182
73,27611,2.0,1256029681
73,30749,5.0,1255844444
73,31422,1.0,1255587749
73,33162,4.0,1301481269
73,33171,4.0,1273217166
73,34319,3.0,1255591870
73,44199,4.0,1315969272
73,44761,4.5,1288782721
73,44972,2.0,1256559191
73,46337,0.5,1255587403
73,48043,3.5,1296460156
73,49272,4.0,1354676002
73,49651,3.0,1256030617
73,52604,4.5,1315969200
73,55820,4.5,1255508012
73,56782,4.0,1255508166
73,57532,1.0,1255586222
73,58301,4.0,1471759060
73,60072,2.5,1255591693
73,60756,4.0,1304411580
73,63072,3.5,1266309913
73,63826,3.0,1337593619
73,67923,3.5,1369515334
73,68319,3.0,1454042683
73,68952,3.5,1348567926
73,68959,2.5,1255851331
73,69306,3.0,1260280418
73,69685,3.0,1476086345
73,69746,2.5,1255850946
73,71520,4.0,1262487606
73,71745,3.5,1369514017
73,73268,3.0,1270610716
73,78469,3.0,1369514012
73,79132,4.0,1354676128
73,79553,3.5,1334396237
73,81083,3.5,1437709564
73,87298,3.5,1457597592
73,89864,3.0,1329122460
73,91529,4.0,1345798866
73,95441,4.0,1355736140
73,96610,4.0,1354675986
73,96737,3.5,1369515292
73,98829,4.0,1427170660
73,106002,3.5,1411452394
73,106916,4.5,1395986160
73,106920,4.0,1418461939
73,109374,4.5,1417081790
73,115216,4.0,1417593332
73,118082,3.5,1431232449
73,139385,4.0,1460517533
73,139644,3.5,1457597863
77,34,3.5,1163253023
77,95,1.5,1163253105
77,500,3.0,1183920204
77,590,3.0,1163013339
77,1073,4.0,1163079436
77,1208,3.5,1183920321
77,1210,4.0,1163006027
77,1217,3.5,1163013055
77,1240,4.5,1163125801
77,1274,3.5,1163219327
77,1772,2.5,1163269736
77,1779,2.5,1163219656
77,1968,3.0,1183920347
77,2011,4.0,1183844575
77,2987,3.5,1183920193
77,3070,4.5,1163005080
77,3264,3.0,1163259527
77,3429,3.0,1183512502
77,3438,2.5,1163219416
77,4467,4.0,1163219953
77,4979,2.0,1183844539
77,5502,0.5,1183920259
77,5669,0.5,1183511678
77,6333,4.0,1163219317
77,6377,0.5,1163004453
77,6537,3.5,1183920262
77,8622,0.5,1183511682
77,31658,4.0,1163005497
77,34319,2.0,1163286160
78,34,3.5,1344469842
78,500,4.0,1274050831
78,858,4.5,1327288505
78,1208,5.0,1274051079
78,1210,4.0,1274050770
78,1240,4.0,1274050852
78,1345,4.0,1327288652
78,1968,5.0,1274051253
78,2011,4.5,1344469836
78,2987,4.0,1344469750
78,2995,2.5,1274046172
78,3504,3.5,1274046121
78,3908,4.5,1344530161
78,4388,5.0,1344470349
78,4643,5.0,1327288541
78,5502,4.5,1344470149
78,5669,5.0,1344469825
78,6377,3.0,1274051715
78,6537,3.5,1327288529
78,8622,5.0,1327289219
78,26614,5.0,1327063041
78,26712,5.0,1344518298
78,49272,3.5,1344469724
78,79132,4.5,1327062958
78,97673,4.5,1352920811
95,1210,5.0,1016316940
95,1219,5.0,1019022863
95,1322,2.0,1019023613
95,1339,5.0,1019023054
95,1342,4.0,1019023410
95,1345,4.0,1019023029
95,1973,3.0,1016317396
95,1974,4.0,1019023410
95,2123,4.0,1016317674
95,2149,3.0,1016317773
95,2672,3.0,1018816130
95,2717,4.0,1016317818
95,2746,4.0,1019023078
95,2881,4.0,1018815698
95,2987,5.0,1018816171
95,3146,4.0,1016317489
95,3168,4.0,1016317535
95,3185,4.0,1018816106
95,3264,4.0,1019023169
95,3269,3.0,1016317600
95,3499,5.0,1019022937
95,3961,2.0,1019023517
95,4105,5.0,1019022937
95,4351,5.0,1016317519
95,4480,4.0,1019023569
95,4682,4.0,1019023190
95,4697,3.0,1016317721
95,5343,3.0,1018816267
102,34,4.0,956591671
102,125,4.0,957895967
102,162,5.0,956598725
102,527,4.0,956590890
102,532,4.0,957980250
102,535,4.0,957893915
102,556,4.0,956590911
102,590,2.0,957894532
102,599,5.0,956600050
102,858,5.0,956598493
102,899,5.0,956598942
102,923,5.0,956590609
102,948,5.0,957894084
102,1073,4.0,957896110
102,1095,4.0,956599987
102,1172,4.0,956598768
102,1208,5.0,956591671
102,1210,3.0,956590405
102,1212,5.0,956590677
102,1217,5.0,956598803
102,1218,5.0,956590706
102,1219,5.0,956590862
102,1225,4.0,956598567
102,1240,4.0,956598942
102,1250,4.0,956598590
102,1264,4.0,957894084
102,1279,4.0,957894685
102,1299,4.0,956598567
102,1339,3.0,957980250
102,1342,3.0,957980222
102,1345,5.0,957980072
102,1346,3.0,957980400
102,1535,4.0,956600328
102,1945,5.0,957893719
102,1952,5.0,956591803
102,1953,5.0,956598697
102,1968,4.0,957894285
102,1974,5.0,957980309
102,2065,4.0,957896110
102,2087,4.0,957980851
102,2135,4.0,957980962
102,2146,3.0,957895251
102,2352,3.0,957893897
102,2453,3.0,956599941
102,2548,1.0,957980378
102,2672,3.0,957893541
102,2717,2.0,957980426
102,2739,4.0,956599137
102,2746,4.0,957980173
102,2804,4.0,956590911
102,2902,2.0,957980469
102,2921,4.0,956599182
102,2987,3.0,956600083
102,3007,5.0,956590934
102,3011,4.0,956600309
102,3129,4.0,957894685
102,3168,5.0,957893915
102,3198,4.0,956600183
102,3264,4.0,958249181
102,3362,5.0,956591576
102,3426,4.0,957894870
102,3428,4.0,957895495
102,3499,4.0,956600014
102,3504,5.0,956591420
102,3550,5.0,957980250
102,3633,4.0,959976792
102,3639,4.0,959976817
102,3655,5.0,959975764
102,3680,4.0,959975786
102,3681,4.0,959976043
102,3700,4.0,959975764
102,3724,4.0,959975991
102,3734,4.0,959975875
105,95,2.5,1088058158
105,481,3.5,1086094026
105,500,3.0,1086101954
105,509,4.0,1086093610
105,522,3.5,1085640658
105,535,4.0,1086094007
105,590,3.0,1088058164
105,784,2.5,1085581638
105,858,4.5,1085581604
105,923,4.0,1085573960
105,1208,3.5,1085581565
105,1210,3.0,1101130530
105,1225,3.5,1086101890
105,1240,4.0,1085581523
105,1299,4.0,1101115984
105,1305,4.0,1085640535
105,1346,3.0,1086094327
105,1480,3.5,1086093488
105,1953,3.5,1086093383
105,1968,3.0,1100533686
105,2006,2.5,1088058369
105,2011,2.5,1100533989
105,2352,3.5,1085581448
105,2427,3.0,1088058315
105,2717,3.0,1086274315
105,2746,2.0,1086093346
105,2942,3.0,1086094218
105,2987,3.0,1085574349
105,3168,3.5,1086093765
105,3185,3.5,1086093452
105,3198,3.5,1085580217
105,3426,3.0,1086960240
105,3450,3.0,1085640064
105,3499,4.0,1086272508
105,3682,4.0,1085639996
105,3744,3.0,1086274263
105,4251,4.0,1085641793
105,4467,3.5,1085639777
105,4557,3.0,1085580993
105,4643,2.5,1088058223
105,4979,3.5,1085582061
105,5334,3.5,1085641574
105,5388,4.0,1085580133
105,5669,3.0,1100532042
105,5945,3.5,1100606244
105,6377,3.0,1086272603
105,6989,4.0,1086094632
119,95,2.0,913232674
119,101,2.0,952582537
119,160,2.0,913051632
119,481,4.0,972099168
119,527,5.0,927055846
119,532,4.0,960938884
119,535,4.0,952581900
119,590,5.0,913047973
119,599,4.0,915412223
119,858,5.0,913052626
119,870,3.0,913211320
119,923,5.0,913052756
119,1073,3.0,960671633
119,1172,4.0,913051262
119,1208,5.0,952581061
119,1210,4.0,913048438
119,1225,5.0,952580936
119,1240,4.0,913058278
119,1299,4.0,952581856
119,1339,5.0,913049366
119,1342,2.0,952584516
119,1345,4.0,952581718
119,1416,4.0,913050480
119,1564,5.0,972096905
119,1619,1.0,913049303
119,1687,3.0,913232894
119,1711,4.0,913049542
119,1713,3.0,913057714
119,1772,2.0,913233215
119,1779,3.0,913051445
119,1952,4.0,952581304
119,1953,4.0,913058394
119,1968,4.0,913052966
119,2006,4.0,913048367
119,2011,2.0,952583848
119,2065,4.0,952581506
119,2087,4.0,945993396
119,2183,4.0,927055517
119,2352,4.0,952582353
119,2414,3.0,913233268
119,2422,1.0,913233136
119,2587,2.0,959733676
119,2672,3.0,945993537
119,2739,4.0,952582271
119,2746,5.0,952583400
119,2804,5.0,945993269
119,2921,3.0,952582069
119,2987,4.0,952121796
119,3011,4.0,989622248
119,3129,3.0,972097906
119,3168,5.0,945993227
119,3198,4.0,952582679
119,3429,5.0,989784738
119,3438,2.0,960671726
119,3450,3.0,952580566
119,3499,4.0,953675866
119,3504,5.0,989622144
119,3701,3.0,989623049
119,3928,3.0,972097355
119,4106,3.0,989622945
119,4282,4.0,989623150
128,3,2.0,1049682634
128,160,4.0,1049684855
128,217,2.0,1049683476
128,276,3.0,1049683828
128,317,5.0,1049690269
128,509,5.0,1049683680
128,527,5.0,1049683003
128,673,4.0,1049685256
128,1032,5.0,1049690967
128,1092,4.0,1049683249
128,1210,5.0,1049682515
128,1687,3.0,1049683351
128,2006,3.0,1049683738
128,2087,4.0,1049690967
128,2548,1.0,1049682865
128,2605,4.0,1049683309
128,2805,5.0,1049683920
128,2881,4.0,1049683408
128,3185,3.0,1049690613
128,3555,2.0,1049684373
128,3908,2.0,1049682975
128,4052,4.0,1049682539
128,4388,1.0,1049682951
128,4979,3.0,1049690580
128,5066,4.0,1049684216
128,5388,3.0,1049684359
128,5502,5.0,1049684340
128,6155,5.0,1049684186
130,34,3.0,1138999264
130,500,3.5,1138999276
130,527,4.0,1138997935
130,590,4.0,1138998106
130,858,4.0,1138997697
130,899,4.5,1139000019
130,1092,3.0,1138999948
130,1172,4.0,1139003923
130,1208,4.5,1138998285
130,1210,4.0,1138997428
130,1225,3.5,1138999472
130,1240,4.0,1138998260
130,1250,4.0,1140723823
130,1299,4.0,1139000228
130,1339,2.0,1139000051
130,1968,4.5,1138998906
130,2006,3.5,1138998245
130,2011,3.5,1138999592
130,2087,4.0,1139004425
130,2117,3.5,1139003856
130,2642,2.5,1139003845
130,2804,3.5,1138999827
130,2942,2.0,1139003804
130,2987,3.5,1138999421
130,3101,3.0,1138999838
130,4643,2.0,1139002134
130,6333,4.0,1138997801
130,6377,3.0,1138997433
130,6664,3.0,1139003401
130,8879,3.5,1139002515
134,317,2.5,1361246029
134,494,3.0,1361244172
134,500,4.0,1361245714
134,708,4.0,1361246034
134,1073,5.0,1361245751
134,1208,3.0,1361245847
134,1210,4.5,1361245231
134,1219,4.5,1361245942
134,1240,5.0,1361245348
134,1345,4.5,1361246286
134,1968,4.0,1361244798
134,2011,3.5,1361245934
134,2804,4.5,1361245467
134,2987,4.5,1361245860
134,3101,4.0,1361244178
134,3499,4.0,1361245185
134,4979,4.5,1361247011
134,6323,5.0,1361246401
134,6333,5.0,1361244857
134,6377,3.0,1361244810
134,49272,4.5,1361244801
134,55820,4.0,1361245196
134,79132,4.5,1361245301
134,91529,1.0,1361244804
134,96610,2.0,1361244831
150,95,3.0,1116309622
150,256,2.0,1113907543
150,500,1.5,1113907512
150,590,3.0,1114305997
150,784,3.0,1113907501
150,829,1.0,1114309340
150,858,3.5,1113907480
150,1073,2.0,1130906339
150,1210,4.5,1113907413
150,1240,3.5,1113907614
150,1515,2.0,1140424671
150,1668,2.5,1114309570
150,2011,4.0,1113907624
150,2042,1.5,1114309314
150,2376,3.0,1114309068
150,2422,3.5,1130906013
150,2605,2.5,1140425211
150,2881,4.0,1114309051
150,2953,1.5,1130906007
150,2987,2.5,1116309776
150,3146,3.5,1116308763
150,3452,4.0,1140424566
150,3639,2.5,1114306483
150,4351,3.0,1116309087
150,5502,2.0,1130905878
150,6264,2.5,1114307223
150,6322,3.0,1130905862
150,6323,3.0,1114306263
150,6333,3.0,1113907846
150,6537,3.5,1116309048
150,7325,3.5,1114309184
150,7439,4.0,1114308483
150,8528,4.0,1116309158
150,8622,4.5,1113907658
150,34319,4.0,1130905845
150,44199,4.0,1338710639
150,79132,5.0,1338710636
157,34,1.0,1323623560
157,160,3.0,1293113893
157,527,3.0,1291599281
157,1208,4.0,1291599797
157,1210,3.5,1291598625
157,1240,4.0,1291598885
157,1274,4.0,1291599916
157,5690,3.5,1291600250
157,6333,3.0,1323623646
157,6377,3.5,1291598862
157,6537,3.0,1293016287
157,7981,3.5,1292499258
157,31658,4.0,1291644679
157,49272,3.5,1292893280
157,52885,4.5,1295749323
157,55820,4.0,1291599005
157,57274,4.0,1291599897
